DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
831,20011117,    2,    0,
831,20011118,    0,    0,
831,20011119,    0,    0,
831,20011120,    0,    0,
831,20011121,    0,    0,
831,20011122,  102,    0,
831,20011123,   48,    0,
831,20011124,   28,    0,
831,20011125,   18,    0,
831,20011126,   81,    0,
831,20011127,    0,    0,
831,20011128,   28,    0,
831,20011129,    6,    0,
831,20011130,  147,    0,
831,20011201,   81,    0,
831,20011202,   18,    0,
831,20011203,   15,    0,
831,20011204,   10,    0,
831,20011205,   23,    0,
831,20011206,    9,    0,
831,20011207,    0,    0,
831,20011208,    0,    0,
831,20011209,    0,    0,
831,20011210,    0,    0,
831,20011211,    1,    0,
831,20011212,    2,    0,
831,20011213,    0,    0,
831,20011214,    0,    0,
831,20011215,    0,    0,
831,20011216,    0,    0,
831,20011217,    0,    0,
831,20011218,    4,    0,
831,20011219,    9,    0,
831,20011220,   17,    0,
831,20011221,    2,    0,
831,20011222,  246,    0,
831,20011223,   22,  997,
831,20011224,    0,  997,
831,20011225,  140,    0,
831,20011226,   25,  997,
831,20011227,   86,    1,
831,20011228,   60,    0,
831,20011229,   30,    0,
831,20011230,   25,  997,
831,20011231,    5,  997,
831,20020101,    5,  997,
831,20020102,    0,  997,
831,20020103,    0,  997,
831,20020104,    0,  997,
831,20020105,    0,  997,
831,20020106,    0,  997,
831,20020107,    1,    0,
831,20020108,    0,    0,
831,20020109,    0,    0,
831,20020110,    0,    0,
831,20020111,    3,    0,
831,20020112,    9,    0,
831,20020113,    0,    0,
831,20020114,    0,    0,
831,20020115,    0,    0,
831,20020116,   95,    0,
831,20020117,    3,    0,
831,20020118,   19,    0,
831,20020119,   22,    0,
831,20020120,   21,    0,
831,20020121,  106,    0,
831,20020122,    6,    0,
831,20020123,   14,    0,
831,20020124,   37,    0,
831,20020125,   42,    0,
831,20020126,   13,    0,
831,20020127,  323,    0,
831,20020128,   40,    0,
831,20020129,   31,    0,
831,20020130,    0,    0,
831,20020131,   48,    0,
831,20020201,    1,    0,
831,20020202,    0,    0,
831,20020203,    0,    0,
831,20020204,    5,    0,
831,20020205,   61,    0,
831,20020206,   95,    0,
831,20020207,    5,    0,
831,20020208,   54,    0,
831,20020209,    6,    0,
831,20020210,   58,    0,
831,20020211,   20,    0,
831,20020212,   87,    0,
831,20020213,   39,    0,
831,20020214,    7,    0,
831,20020215,    0,    0,
831,20020216,    0,    0,
831,20020217,    0,    0,
831,20020218,    4,    0,
831,20020219,    8,    0,
831,20020220,  257,    0,
831,20020221,   53,  997,
831,20020222,   60,    0,
831,20020223,  119,    0,
831,20020224,   95,    0,
831,20020225,  102,    0,
831,20020226,  150,    0,
831,20020227,   49,    0,
831,20020228,   35,    0,
831,20020301,   81,    0,
831,20020302,    8,    0,
831,20020303,    1,    0,
831,20020304,    0,    0,
831,20020305,    0,    0,
831,20020306,    0,    0,
831,20020307,   23,    0,
831,20020308,    4,    0,
831,20020309,   10,    0,
831,20020310,    4,    0,
831,20020311,    0,    0,
831,20020312,    2,    0,
831,20020313,   81,    0,
831,20020314,   16,    0,
831,20020315,   33,    0,
831,20020316,    4,    0,
831,20020317,    0,    0,
831,20020318,   14,    0,
831,20020319,   64,    0,
831,20020320,   45,    0,
831,20020321,  148,    0,
831,20020322,    3,    0,
831,20020323,    0,    0,
831,20020324,    0,    0,
831,20020325,    0,    0,
831,20020326,    0,    0,
831,20020327,    0,    0,
831,20020328,    0,    0,
831,20020329,    0,    0,
831,20020330,    0,    0,
831,20020331,    0,    0,
831,20020401,    2,    0,
831,20020402,    0,    0,
831,20020403,    0,    0,
831,20020404,    0,    0,
831,20020405,    0,    0,
831,20020406,    0,    0,
831,20020407,    0,    0,
831,20020408,    0,    0,
831,20020409,    0,    0,
831,20020410,    0,    0,
831,20020411,    0,    0,
831,20020412,    0,    0,
831,20020413,    0,    0,
831,20020414,    0,    0,
831,20020415,   18,    0,
831,20020416,   92,    0,
831,20020417,   20,    0,
831,20020418,    6,    0,
831,20020419,   65,    0,
831,20020420,    6,    0,
831,20020421,    0,    0,
831,20020422,    0,    0,
831,20020423,    0,    0,
831,20020424,    0,    0,
831,20020425,    0,    0,
831,20020426,    0,    0,
831,20020427,   40,    0,
831,20020428,   71,    0,
831,20020429,   14,    0,
831,20020430,  121,    0,
831,20020501,   11,    0,
831,20020502,   26,    0,
831,20020503,   14,    0,
831,20020504,    0,    0,
831,20020505,   71,    0,
831,20020506,   61,    0,
831,20020507,   20,    0,
831,20020508,    0,    0,
831,20020509,    0,    0,
831,20020510,    0,    0,
831,20020511,    2,    0,
831,20020512,    0,    0,
831,20020513,    0,    0,
831,20020514,   19,    0,
831,20020515,   22,    0,
831,20020516,    0,    0,
831,20020517,    0,    0,
831,20020518,    3,    0,
831,20020519,    0,    0,
831,20020520,    0,    0,
831,20020521,    0,    0,
831,20020522,   10,    0,
831,20020523,   20,    0,
831,20020524,    0,    0,
831,20020525,   59,    0,
831,20020526,   10,    0,
831,20020527,   36,    0,
831,20020528,    0,    0,
831,20020529,   10,    0,
831,20020530,   16,    0,
831,20020531,    0,    0,
831,20020601,    0,    0,
831,20020602,    0,    0,
831,20020603,    0,    0,
831,20020604,   24,    0,
831,20020605,   14,    0,
831,20020606,   46,    0,
831,20020607,    0,    0,
831,20020608,    0,    0,
831,20020609,    0,    0,
831,20020610,   20,    0,
831,20020611,   21,    0,
831,20020612,   56,    0,
831,20020613,    5,    0,
831,20020614,    7,    0,
831,20020615,   92,    0,
831,20020616,   14,    0,
831,20020617,    0,    0,
831,20020618,    0,    0,
831,20020619,    0,    0,
831,20020620,  165,    0,
831,20020621,   26,    0,
831,20020622,    0,    0,
831,20020623,   11,    0,
831,20020624,    0,    0,
831,20020625,    0,    0,
831,20020626,    0,    0,
831,20020627,    0,    0,
831,20020628,    0,    0,
831,20020629,    1,    0,
831,20020630,    0,    0,
831,20020701,   85,    0,
831,20020702,   87,    0,
831,20020703,  163,    0,
831,20020704,  160,    0,
831,20020705,   22,    0,
831,20020706,    0,    0,
831,20020707,   19,    0,
831,20020708,    0,    0,
831,20020709,    0,    0,
831,20020710,   66,    0,
831,20020711,   77,    0,
831,20020712,   13,    0,
831,20020713,    0,    0,
831,20020714,    0,    0,
831,20020715,    0,    0,
831,20020716,    0,    0,
831,20020717,    0,    0,
831,20020718,    0,    0,
831,20020719,    0,    0,
831,20020720,    0,    0,
831,20020721,  176,    0,
831,20020722,    6,    0,
831,20020723,    0,    0,
831,20020724,   51,    0,
831,20020725,    0,    0,
831,20020726,   11,    0,
831,20020727,    0,    0,
831,20020728,    0,    0,
831,20020729,    0,    0,
831,20020730,    0,    0,
831,20020731,   23,    0,
831,20020801,  215,    0,
831,20020802,   31,    0,
831,20020803,   24,    0,
831,20020804,   44,    0,
831,20020805,    0,    0,
831,20020806,   57,    0,
831,20020807,   26,    0,
831,20020808,   14,    0,
831,20020809,    0,    0,
831,20020810,    0,    0,
831,20020811,   66,    0,
831,20020812,    0,    0,
831,20020813,    0,    0,
831,20020814,    0,    0,
831,20020815,    0,    0,
831,20020816,    0,    0,
831,20020817,    0,    0,
831,20020818,    0,    0,
831,20020819,   10,    0,
831,20020820,   16,    0,
831,20020821,  132,    0,
831,20020822,   61,    0,
831,20020823,    0,    0,
831,20020824,   62,    0,
831,20020825,   21,    0,
831,20020826,    0,    0,
831,20020827,    0,    0,
831,20020828,    0,    0,
831,20020829,    0,    0,
831,20020830,    0,    0,
831,20020831,    0,    0,
831,20020901,    0,    0,
831,20020902,    0,    0,
831,20020903,    0,    0,
831,20020904,    0,    0,
831,20020905,    0,    0,
831,20020906,    0,    0,
831,20020907,    0,    0,
831,20020908,    0,    0,
831,20020909,    8,    0,
831,20020910,    0,    0,
831,20020911,   46,    0,
831,20020912,    0,    0,
831,20020913,    0,    0,
831,20020914,    0,    0,
831,20020915,    0,    0,
831,20020916,    0,    0,
831,20020917,    0,    0,
831,20020918,    0,    0,
831,20020919,    0,    0,
831,20020920,    0,    0,
831,20020921,    0,    0,
831,20020922,    3,    0,
831,20020923,   23,    0,
831,20020924,    0,    0,
831,20020925,   32,    0,
831,20020926,   41,    0,
831,20020927,   24,    0,
831,20020928,    0,    0,
831,20020929,    0,    0,
831,20020930,    0,    0,
831,20021001,    0,    0,
831,20021002,    0,    0,
831,20021003,    0,    0,
831,20021004,   31,    0,
831,20021005,    0,    0,
831,20021006,   86,    0,
831,20021007,    0,    0,
831,20021008,   12,    0,
831,20021009,    0,    0,
831,20021010,    0,    0,
831,20021011,    0,    0,
831,20021012,    0,    0,
831,20021013,    8,    0,
831,20021014,    8,    0,
831,20021015,   30,    0,
831,20021016,    0,    0,
831,20021017,   28,    0,
831,20021018,   20,    0,
831,20021019,   26,    0,
831,20021020,   26,    0,
831,20021021,   14,    0,
831,20021022,   11,    0,
831,20021023,   80,    0,
831,20021024,   11,    0,
831,20021025,    0,    0,
831,20021026,   45,    0,
831,20021027,   96,    0,
831,20021028,   31,    0,
831,20021029,    0,    0,
831,20021030,   14,    0,
831,20021031,    0,    0,
831,20021101,    0,    0,
831,20021102,   45,    0,
831,20021103,  136,    0,
831,20021104,   18,    0,
831,20021105,    0,    0,
831,20021106,    0,    0,
831,20021107,  191,    0,
831,20021108,   23,    0,
831,20021109,  239,    0,
831,20021110,    8,    0,
831,20021111,  124,    0,
831,20021112,    0,    0,
831,20021113,   51,    0,
831,20021114,   29,    0,
831,20021115,    0,    0,
831,20021116,    0,    0,
831,20021117,    0,    0,
831,20021118,    0,    0,
831,20021119,    0,    0,
831,20021120,    0,    0,
831,20021121,   21,    0,
831,20021122,    0,    0,
831,20021123,    0,    0,
831,20021124,   33,    0,
831,20021125,    2,    0,
831,20021126,   33,    0,
831,20021127,    0,    0,
831,20021128,    0,    0,
831,20021129,   25,    0,
831,20021130,    0,    0,
831,20021201,    0,    0,
831,20021202,   75,    0,
831,20021203,    7,    0,
831,20021204,    0,    0,
831,20021205,    0,    0,
831,20021206,    0,    0,
831,20021207,    0,    0,
831,20021208,    0,    0,
831,20021209,    0,    0,
831,20021210,    0,    0,
831,20021211,    0,    0,
831,20021212,    0,    0,
831,20021213,    0,    0,
831,20021214,    0,    0,
831,20021215,   17,    0,
831,20021216,  127,    0,
831,20021217,   24,    0,
831,20021218,    0,    0,
831,20021219,    0,    0,
831,20021220,    0,    0,
831,20021221,   12,    0,
831,20021222,  102,    0,
831,20021223,  150,    0,
831,20021224,   28,    0,
831,20021225,    8,    0,
831,20021226,   11,    0,
831,20021227,  112,    0,
831,20021228,   46,    0,
831,20021229,   12,    0,
831,20021230,  289,    0,
831,20021231,  156,    0,
831,20030101,    0,    0,
831,20030102,  126,    0,
831,20030103,  167,    0,
831,20030104,  146,    0,
831,20030105,    0,    0,
831,20030106,    9,    2,
831,20030107,    0,  997,
831,20030108,    0,    0,
831,20030109,    0,    0,
831,20030110,    0,  997,
831,20030111,    0,    0,
831,20030112,    0,    0,
831,20030113,   11,    0,
831,20030114,    0,    0,
831,20030115,    0,    0,
831,20030116,   36,    0,
831,20030117,    0,    0,
831,20030118,    0,    0,
831,20030119,    0,    0,
831,20030120,   21,    0,
831,20030121,   34,    0,
831,20030122,   18,    0,
831,20030123,   32,    0,
831,20030124,   11,    0,
831,20030125,    0,    0,
831,20030126,   21,    0,
831,20030127,   32,    0,
831,20030128,   51,    0,
831,20030129,   49,    0,
831,20030130,   81,    1,
831,20030131,   28,    2,
831,20030201,    0,    1,
831,20030202,   31,    4,
831,20030203,   27,    0,
831,20030204,   16,    2,
831,20030205,   32,    0,
831,20030206,   17,    0,
831,20030207,    0,    0,
831,20030208,    8,    0,
831,20030209,    8,    0,
831,20030210,    0,    0,
831,20030211,    0,    0,
831,20030212,    0,    0,
831,20030213,    0,    0,
831,20030214,    0,    0,
831,20030215,    0,    0,
831,20030216,    0,    0,
831,20030217,    0,    0,
831,20030218,    0,    0,
831,20030219,    0,    0,
831,20030220,    0,    0,
831,20030221,    0,    0,
831,20030222,    0,    0,
831,20030223,    0,    0,
831,20030224,    0,    0,
831,20030225,    0,    0,
831,20030226,    0,    0,
831,20030227,    3,    0,
831,20030228,    0,    0,
831,20030301,   51,    0,
831,20030302,   36,    0,
831,20030303,   86,    0,
831,20030304,    0,    0,
831,20030305,   14,    0,
831,20030306,    0,    0,
831,20030307,   21,    0,
831,20030308,   14,    0,
831,20030309,    7,    0,
831,20030310,    0,    0,
831,20030311,   38,    0,
831,20030312,  108,    0,
831,20030313,    0,    0,
831,20030314,    0,    0,
831,20030315,    0,    0,
831,20030316,    0,    0,
831,20030317,    0,    0,
831,20030318,    0,    0,
831,20030319,    0,    0,
831,20030320,    0,    0,
831,20030321,    0,    0,
831,20030322,    0,    0,
831,20030323,    0,    0,
831,20030324,    0,    0,
831,20030325,    0,    0,
831,20030326,    0,    0,
831,20030327,    0,    0,
831,20030328,    0,    0,
831,20030329,    0,    0,
831,20030330,    0,    0,
831,20030331,    0,    0,
831,20030401,    0,    0,
831,20030402,  174,    0,
831,20030403,   36,    0,
831,20030404,    0,    0,
831,20030405,    0,    0,
831,20030406,    0,    0,
831,20030407,    0,    0,
831,20030408,    0,    0,
831,20030409,    0,    0,
831,20030410,    0,    0,
831,20030411,    0,    0,
831,20030412,    0,    0,
831,20030413,    0,    0,
831,20030414,    0,    0,
831,20030415,    0,    0,
831,20030416,    0,    0,
831,20030417,    0,    0,
831,20030418,    0,    0,
831,20030419,    0,    0,
831,20030420,    0,    0,
831,20030421,    0,    0,
831,20030422,   55,    0,
831,20030423,    0,    0,
831,20030424,    0,    0,
831,20030425,    0,    0,
831,20030426,   31,    0,
831,20030427,  187,    0,
831,20030428,    6,    0,
831,20030429,   18,    0,
831,20030430,    0,    0,
831,20030501,  123,    0,
831,20030502,   26,    0,
831,20030503,   86,    0,
831,20030504,    0,    0,
831,20030505,    0,    0,
831,20030506,  128,    0,
831,20030507,    0,    0,
831,20030508,    0,    0,
831,20030509,    0,    0,
831,20030510,    0,    0,
831,20030511,    0,    0,
831,20030512,   41,    0,
831,20030513,   32,    0,
831,20030514,   24,    0,
831,20030515,   34,    0,
831,20030516,   26,    0,
831,20030517,    0,    0,
831,20030518,   26,    0,
831,20030519,   45,    0,
831,20030520,  151,    0,
831,20030521,  156,    0,
831,20030522,   54,    0,
831,20030523,   16,    0,
831,20030524,   36,    0,
831,20030525,   87,    0,
831,20030526,    0,    0,
831,20030527,    0,    0,
831,20030528,    0,    0,
831,20030529,    0,    0,
831,20030530,    0,    0,
831,20030531,    0,    0,
831,20030601,    0,    0,
831,20030602,    0,    0,
831,20030603,   41,    0,
831,20030604,    0,    0,
831,20030605,    4,    0,
831,20030606,    0,    0,
831,20030607,    0,    0,
831,20030608,    0,    0,
831,20030609,  201,    0,
831,20030610,    0,    0,
831,20030611,   37,    0,
831,20030612,    0,    0,
831,20030613,    0,    0,
831,20030614,    0,    0,
831,20030615,    0,    0,
831,20030616,    0,    0,
831,20030617,    0,    0,
831,20030618,   21,    0,
831,20030619,    0,    0,
831,20030620,    0,    0,
831,20030621,    0,    0,
831,20030622,    0,    0,
831,20030623,   26,    0,
831,20030624,    0,    0,
831,20030625,    0,    0,
831,20030626,    0,    0,
831,20030627,    0,    0,
831,20030628,    0,    0,
831,20030629,    0,    0,
831,20030630,    0,    0,
831,20030701,   61,    0,
831,20030702,  168,    0,
831,20030703,  112,    0,
831,20030704,    6,    0,
831,20030705,   10,    0,
831,20030706,    0,    0,
831,20030707,    0,    0,
831,20030708,    0,    0,
831,20030709,    0,    0,
831,20030710,    0,    0,
831,20030711,    0,    0,
831,20030712,    0,    0,
831,20030713,    0,    0,
831,20030714,    0,    0,
831,20030715,    0,    0,
831,20030716,    0,    0,
831,20030717,    0,    0,
831,20030718,    0,    0,
831,20030719,    0,    0,
831,20030720,    0,    0,
831,20030721,    0,    0,
831,20030722,   80,    0,
831,20030723,    0,    0,
831,20030724,   12,    0,
831,20030725,   11,    0,
831,20030726,   25,    0,
831,20030727,   69,    0,
831,20030728,    0,    0,
831,20030729,    0,    0,
831,20030730,    9,    0,
831,20030731,    5,    0,
831,20030801,    0,    0,
831,20030802,    0,    0,
831,20030803,    0,    0,
831,20030804,    0,    0,
831,20030805,    0,    0,
831,20030806,    0,    0,
831,20030807,    0,    0,
831,20030808,    0,    0,
831,20030809,    0,    0,
831,20030810,    0,    0,
831,20030811,    0,    0,
831,20030812,    0,    0,
831,20030813,    0,    0,
831,20030814,    3,    0,
831,20030815,    0,    0,
831,20030816,    0,    0,
831,20030817,    0,    0,
831,20030818,    5,    0,
831,20030819,    1,    0,
831,20030820,    0,    0,
831,20030821,    0,    0,
831,20030822,    0,    0,
831,20030823,    0,    0,
831,20030824,    0,    0,
831,20030825,    0,    0,
831,20030826,    0,    0,
831,20030827,    0,    0,
831,20030828,    0,    0,
831,20030829,  220,    0,
831,20030830,   84,    0,
831,20030831,   38,    0,
831,20030901,  116,    0,
831,20030902,   16,    0,
831,20030903,    0,    0,
831,20030904,    0,    0,
831,20030905,    0,    0,
831,20030906,    0,    0,
831,20030907,   51,    0,
831,20030908,    0,    0,
831,20030909,    0,    0,
831,20030910,   15,    0,
831,20030911,  174,    0,
831,20030912,    0,    0,
831,20030913,    6,    0,
831,20030914,    0,    0,
831,20030915,    0,    0,
831,20030916,    0,    0,
831,20030917,    0,    0,
831,20030918,    0,    0,
831,20030919,    0,    0,
831,20030920,    0,    0,
831,20030921,    0,    0,
831,20030922,    0,    0,
831,20030923,   71,    0,
831,20030924,   28,    0,
831,20030925,    0,    0,
831,20030926,    0,    0,
831,20030927,    0,    0,
831,20030928,   54,    0,
831,20030929,   34,    0,
831,20030930,    3,    0,
831,20031001,    0,    0,
831,20031002,   51,    0,
831,20031003,    0,    0,
831,20031004,   20,    0,
831,20031005,   21,    0,
831,20031006,    2,    0,
831,20031007,  194,    0,
831,20031008,  177,    0,
831,20031009,  101,    0,
831,20031010,    0,    0,
831,20031011,   69,    0,
831,20031012,    0,    0,
831,20031013,    0,    0,
831,20031014,    0,    0,
831,20031015,    0,    0,
831,20031016,    0,    0,
831,20031017,    0,    0,
831,20031018,    0,    0,
831,20031019,    0,    0,
831,20031020,    0,    0,
831,20031021,   21,    0,
831,20031022,    1,    0,
831,20031023,    0,    0,
831,20031024,    0,    0,
831,20031025,   15,  997,
831,20031026,   96,    0,
831,20031027,   40,    0,
831,20031028,    0,    0,
831,20031029,    0,    0,
831,20031030,    0,    0,
831,20031031,   47,    0,
831,20031101,   36,    0,
831,20031102,    1,    0,
831,20031103,   26,    0,
831,20031104,   57,    0,
831,20031105,    0,    0,
831,20031106,    0,    0,
831,20031107,    0,    0,
831,20031108,    0,    0,
831,20031109,    0,    0,
831,20031110,    0,    0,
831,20031111,    0,    0,
831,20031112,    0,    0,
831,20031113,   12,    0,
831,20031114,    0,    0,
831,20031115,    0,    0,
831,20031116,    8,    0,
831,20031117,   73,    0,
831,20031118,   30,    0,
831,20031119,   10,    0,
831,20031120,    0,    0,
831,20031121,    0,    0,
831,20031122,   38,    0,
831,20031123,    2,    0,
831,20031124,   18,    0,
831,20031125,    0,    0,
831,20031126,    1,    0,
831,20031127,   20,    0,
831,20031128,    0,    0,
831,20031129,    0,    0,
831,20031130,   20,    0,
831,20031201,   56,    0,
831,20031202,    0,    0,
831,20031203,    0,    0,
831,20031204,    0,    0,
831,20031205,    0,    0,
831,20031206,    5,    0,
831,20031207,    0,    0,
831,20031208,    0,    0,
831,20031209,    0,    0,
831,20031210,    0,    0,
831,20031211,    0,    0,
831,20031212,   41,    0,
831,20031213,  145,    0,
831,20031214,  311,    0,
831,20031215,   30,    0,
831,20031216,    3,    0,
831,20031217,    0,    0,
831,20031218,    0,    0,
831,20031219,    0,    0,
831,20031220,    0,    0,
831,20031221,   55,    0,
831,20031222,   78,    1,
831,20031223,   11,    1,
831,20031224,   51,    0,
831,20031225,    0,    0,
831,20031226,    0,    0,
831,20031227,   61,    0,
831,20031228,   92,    0,
831,20031229,   22,    0,
831,20031230,    0,    0,
831,20031231,    0,    0,
831,20040101,    0,    0,
831,20040102,   39,    4,
831,20040103,    0,    4,
831,20040104,    0,  998,
831,20040105,    3,    0,
831,20040106,   31,    0,
831,20040107,   15,    0,
831,20040108,    0,    0,
831,20040109,   41,    0,
831,20040110,    2,    0,
831,20040111,   17,    0,
831,20040112,   51,    0,
831,20040113,  138,    0,
831,20040114,    0,    0,
831,20040115,   81,    0,
831,20040116,   78,    0,
831,20040117,   56,    0,
831,20040118,   20,    0,
831,20040119,   20,    0,
831,20040120,  203,    0,
831,20040121,    0,    0,
831,20040122,    0,    0,
831,20040123,   31,  997,
831,20040124,   14,    0,
831,20040125,   19,    0,
831,20040126,    0,    0,
831,20040127,    0,    0,
831,20040128,    9,  997,
831,20040129,   37,    3,
831,20040130,   10,    0,
831,20040131,    0,    0,
831,20040201,   45,    0,
831,20040202,   61,    0,
831,20040203,  161,    0,
831,20040204,    0,    0,
831,20040205,    0,    0,
831,20040206,   11,    0,
831,20040207,   73,    0,
831,20040208,   53,    0,
831,20040209,   41,    0,
831,20040210,   19,    0,
831,20040211,   87,    0,
831,20040212,    0,    0,
831,20040213,    0,    0,
831,20040214,    0,    0,
831,20040215,    0,    0,
831,20040216,    0,    0,
831,20040217,    0,    0,
831,20040218,    0,    0,
831,20040219,   26,    0,
831,20040220,    0,    0,
831,20040221,    0,    0,
831,20040222,    0,    0,
831,20040223,    0,    0,
831,20040224,    0,    0,
831,20040225,   71,    2,
831,20040226,   29,    3,
831,20040227,   62,    4,
831,20040228,   36,    5,
831,20040229,    0,    2,
831,20040301,    0,  998,
831,20040302,    0,  998,
831,20040303,    0,    0,
831,20040304,    0,    0,
831,20040305,    0,    0,
831,20040306,   49,    0,
831,20040307,    4,    0,
831,20040308,   29,    0,
831,20040309,    0,    0,
831,20040310,    2,    0,
831,20040311,   10,    0,
831,20040312,    0,    0,
831,20040313,   62,    0,
831,20040314,   10,    0,
831,20040315,    0,    0,
831,20040316,    0,    0,
831,20040317,    0,    0,
831,20040318,    0,    0,
831,20040319,    6,    0,
831,20040320,   65,    0,
831,20040321,   30,    0,
831,20040322,   41,    0,
831,20040323,   21,    0,
831,20040324,   15,    0,
831,20040325,    0,    0,
831,20040326,    0,    0,
831,20040327,    0,    0,
831,20040328,    0,    0,
831,20040329,    0,    0,
831,20040330,    0,    0,
831,20040331,    0,    0,
831,20040401,    0,    0,
831,20040402,    0,    0,
831,20040403,    5,    0,
831,20040404,   19,    0,
831,20040405,   28,    0,
831,20040406,  144,    0,
831,20040407,   76,    0,
831,20040408,   18,    0,
831,20040409,   49,    0,
831,20040410,    0,    0,
831,20040411,   16,    0,
831,20040412,    0,    0,
831,20040413,    0,    0,
831,20040414,    0,    0,
831,20040415,    0,    0,
831,20040416,    0,    0,
831,20040417,    0,    0,
831,20040418,   20,    0,
831,20040419,   11,    0,
831,20040420,    0,    0,
831,20040421,    0,    0,
831,20040422,   15,    0,
831,20040423,    0,    0,
831,20040424,    0,    0,
831,20040425,    0,    0,
831,20040426,    0,    0,
831,20040427,    0,    0,
831,20040428,    5,    0,
831,20040429,   61,    0,
831,20040430,    0,    0,
831,20040501,   40,    0,
831,20040502,    0,    0,
831,20040503,    0,    0,
831,20040504,    0,    0,
831,20040505,   16,    0,
831,20040506,    0,    0,
831,20040507,    0,    0,
831,20040508,  196,    0,
831,20040509,    0,    0,
831,20040510,    0,    0,
831,20040511,    0,    0,
831,20040512,    0,    0,
831,20040513,    0,    0,
831,20040514,    0,    0,
831,20040515,    0,    0,
831,20040516,    0,    0,
831,20040517,    0,    0,
831,20040518,    0,    0,
831,20040519,    0,    0,
831,20040520,    0,    0,
831,20040521,   23,    0,
831,20040522,    0,    0,
831,20040523,    0,    0,
831,20040524,    0,    0,
831,20040525,    0,    0,
831,20040526,    0,    0,
831,20040527,    0,    0,
831,20040528,    0,    0,
831,20040529,    0,    0,
831,20040530,    0,    0,
831,20040531,  101,    0,
831,20040601,   75,    0,
831,20040602,    0,    0,
831,20040603,   51,    0,
831,20040604,   59,    0,
831,20040605,   11,    0,
831,20040606,    0,    0,
831,20040607,    0,    0,
831,20040608,    0,    0,
831,20040609,    0,    0,
831,20040610,    1,    0,
831,20040611,   41,    0,
831,20040612,   61,    0,
831,20040613,    0,    0,
831,20040614,    0,    0,
831,20040615,    0,    0,
831,20040616,    0,    0,
831,20040617,    0,    0,
831,20040618,    0,    0,
831,20040619,   91,    0,
831,20040620,   11,    0,
831,20040621,   24,    0,
831,20040622,   46,    0,
831,20040623,   15,    0,
831,20040624,   51,    0,
831,20040625,   20,    0,
831,20040626,    2,    0,
831,20040627,   15,    0,
831,20040628,    0,    0,
831,20040629,    0,    0,
831,20040630,    0,    0,
831,20040701,    0,    0,
831,20040702,   30,    0,
831,20040703,   41,    0,
831,20040704,   13,    0,
831,20040705,   32,    0,
831,20040706,    0,    0,
831,20040707,    0,    0,
831,20040708,   77,    0,
831,20040709,   91,    0,
831,20040710,   75,    0,
831,20040711,   41,    0,
831,20040712,   15,    0,
831,20040713,   25,    0,
831,20040714,    0,    0,
831,20040715,   45,    0,
831,20040716,   20,    0,
831,20040717,    0,    0,
831,20040718,   80,    0,
831,20040719,   54,    0,
831,20040720,   15,    0,
831,20040721,   51,    0,
831,20040722,   22,    0,
831,20040723,  121,    0,
831,20040724,    0,    0,
831,20040725,    0,    0,
831,20040726,   56,    0,
831,20040727,    8,    0,
831,20040728,    0,    0,
831,20040729,    0,    0,
831,20040730,    0,    0,
831,20040731,    0,    0,
831,20040801,    0,    0,
831,20040802,    0,    0,
831,20040803,    0,    0,
831,20040804,    0,    0,
831,20040805,    3,    0,
831,20040806,    0,    0,
831,20040807,   61,    0,
831,20040808,   31,    0,
831,20040809,    0,    0,
831,20040810,    0,    0,
831,20040811,   31,    0,
831,20040812,   17,    0,
831,20040813,   28,    0,
831,20040814,  141,    0,
831,20040815,    0,    0,
831,20040816,   48,    0,
831,20040817,    3,    0,
831,20040818,    0,    0,
831,20040819,  170,    0,
831,20040820,   72,    0,
831,20040821,   22,    0,
831,20040822,    0,    0,
831,20040823,    2,    0,
831,20040824,    0,    0,
831,20040825,   51,    0,
831,20040826,   56,    0,
831,20040827,    0,    0,
831,20040828,   91,    0,
831,20040829,    0,    0,
831,20040830,    0,    0,
831,20040831,   66,    0,
831,20040901,    2,    0,
831,20040902,    0,    0,
831,20040903,    0,    0,
831,20040904,    0,    0,
831,20040905,    0,    0,
831,20040906,    0,    0,
831,20040907,    0,    0,
831,20040908,    0,    0,
831,20040909,    0,    0,
831,20040910,    0,    0,
831,20040911,   38,    0,
831,20040912,   35,    0,
831,20040913,    0,    0,
831,20040914,   76,    0,
